425,1,1164,351,80,552,1,-1,-1,-1
426,1,1164,351,80,552,1,-1,-1,-1
427,1,1164,351,106,552,1,-1,-1,-1
428,1,1164,351,106,552,1,-1,-1,-1
429,1,1164,350,150,552,1,-1,-1,-1
430,1,1164,350,150,552,1,-1,-1,-1
431,1,1164,350,150,552,1,-1,-1,-1
432,1,1164,350,150,552,1,-1,-1,-1
433,1,1164,350,150,552,1,-1,-1,-1
434,1,1171,328,179,574,1,-1,-1,-1
435,1,1171,328,179,574,1,-1,-1,-1
436,1,1171,328,179,574,1,-1,-1,-1
437,1,1171,327,192,610,1,-1,-1,-1
438,1,1171,327,192,610,1,-1,-1,-1
439,1,1171,327,192,610,1,-1,-1,-1
440,1,1171,327,192,610,1,-1,-1,-1
441,1,1171,327,192,610,1,-1,-1,-1
442,1,1171,327,213,635,1,-1,-1,-1
443,1,1171,327,213,635,1,-1,-1,-1
444,1,1171,327,213,635,1,-1,-1,-1
445,1,1171,327,213,635,1,-1,-1,-1
446,1,1154,306,230,656,1,-1,-1,-1
447,1,1154,306,230,656,1,-1,-1,-1
448,1,1154,306,230,656,1,-1,-1,-1
449,1,1130,294,254,721,1,-1,-1,-1
450,1,1130,294,254,721,1,-1,-1,-1
451,1,1130,294,254,721,1,-1,-1,-1
452,1,1079,278,296,721,1,-1,-1,-1
453,1,1079,278,296,721,1,-1,-1,-1
454,1,1079,278,296,721,1,-1,-1,-1
455,1,1049,278,326,721,1,-1,-1,-1
456,1,1049,278,326,721,1,-1,-1,-1
457,1,1049,278,326,721,1,-1,-1,-1
458,1,1049,278,289,701,1,-1,-1,-1
459,1,1049,278,289,701,1,-1,-1,-1
460,1,1011,256,299,724,1,-1,-1,-1
461,1,1011,256,299,724,1,-1,-1,-1
462,1,982,255,299,724,1,-1,-1,-1
463,1,982,255,299,724,1,-1,-1,-1
464,1,982,255,299,724,1,-1,-1,-1
465,1,982,255,299,724,1,-1,-1,-1
466,1,982,255,299,724,1,-1,-1,-1
467,1,982,255,299,724,1,-1,-1,-1
468,1,982,255,299,724,1,-1,-1,-1
469,1,1041,255,182,648,1,-1,-1,-1
470,1,1041,255,182,648,1,-1,-1,-1
471,1,1041,255,182,648,1,-1,-1,-1
472,1,1070,255,182,648,1,-1,-1,-1
473,1,1070,255,182,648,1,-1,-1,-1
474,1,1070,255,247,721,1,-1,-1,-1
475,1,1070,255,247,721,1,-1,-1,-1
476,1,1070,255,299,720,1,-1,-1,-1
477,1,1070,255,299,720,1,-1,-1,-1
478,1,1070,255,299,720,1,-1,-1,-1
479,1,1070,255,299,720,1,-1,-1,-1
480,1,1140,304,229,674,1,-1,-1,-1
481,1,1140,304,229,674,1,-1,-1,-1
482,1,1140,304,294,674,1,-1,-1,-1
483,1,1140,304,294,674,1,-1,-1,-1
484,1,1140,304,294,674,1,-1,-1,-1
485,1,1140,304,294,674,1,-1,-1,-1
486,1,1140,304,294,674,1,-1,-1,-1
487,1,1167,334,244,615,1,-1,-1,-1
488,1,1167,334,244,615,1,-1,-1,-1
489,1,1167,334,244,615,1,-1,-1,-1
490,1,1167,334,244,615,1,-1,-1,-1
491,1,1167,334,244,615,1,-1,-1,-1
492,1,1167,334,244,615,1,-1,-1,-1
493,1,1167,334,244,615,1,-1,-1,-1
494,1,1179,352,201,556,1,-1,-1,-1
495,1,1179,352,201,556,1,-1,-1,-1
496,1,1179,352,201,556,1,-1,-1,-1
497,1,1179,352,201,556,1,-1,-1,-1
498,1,1207,364,173,544,1,-1,-1,-1
499,1,1207,364,173,544,1,-1,-1,-1
500,1,1207,364,173,544,1,-1,-1,-1
501,1,1207,364,173,544,1,-1,-1,-1
502,1,1207,364,173,544,1,-1,-1,-1
503,1,1207,364,173,544,1,-1,-1,-1
504,1,1245,364,135,544,1,-1,-1,-1
505,1,1245,364,135,544,1,-1,-1,-1
506,1,1245,364,135,544,1,-1,-1,-1
507,1,1245,364,135,544,1,-1,-1,-1
597,1,1290,376,88,495,1,-1,-1,-1
598,1,1290,376,88,495,1,-1,-1,-1
599,1,1290,376,88,495,1,-1,-1,-1
600,1,1290,376,88,495,1,-1,-1,-1
601,1,1290,376,88,495,1,-1,-1,-1
602,1,1254,376,124,495,1,-1,-1,-1
603,1,1254,376,124,495,1,-1,-1,-1
604,1,1194,376,184,495,1,-1,-1,-1
605,1,1194,376,184,495,1,-1,-1,-1
606,1,1194,376,184,495,1,-1,-1,-1
607,1,1178,376,200,495,1,-1,-1,-1
608,1,1178,376,200,495,1,-1,-1,-1
609,1,1178,376,200,495,1,-1,-1,-1
610,1,1178,376,200,495,1,-1,-1,-1
611,1,1170,376,200,495,1,-1,-1,-1
612,1,1170,376,200,495,1,-1,-1,-1
613,1,1170,376,200,495,1,-1,-1,-1
614,1,1170,376,200,495,1,-1,-1,-1
615,1,1170,376,200,495,1,-1,-1,-1
616,1,1170,376,200,495,1,-1,-1,-1
617,1,1170,376,200,495,1,-1,-1,-1
618,1,1170,376,200,495,1,-1,-1,-1
619,1,1170,376,173,495,1,-1,-1,-1
620,1,1170,376,173,495,1,-1,-1,-1
621,1,1170,376,173,495,1,-1,-1,-1
622,1,1170,376,173,495,1,-1,-1,-1
623,1,1170,376,173,495,1,-1,-1,-1
624,1,1170,376,173,495,1,-1,-1,-1
625,1,1170,376,173,495,1,-1,-1,-1
626,1,1170,376,173,495,1,-1,-1,-1
627,1,1170,376,173,495,1,-1,-1,-1
628,1,1170,406,159,435,1,-1,-1,-1
629,1,1170,406,159,435,1,-1,-1,-1
630,1,1170,406,159,435,1,-1,-1,-1
631,1,1170,406,159,435,1,-1,-1,-1
632,1,1170,406,159,435,1,-1,-1,-1
633,1,1170,406,159,435,1,-1,-1,-1
634,1,1170,406,159,435,1,-1,-1,-1
635,1,1170,406,159,435,1,-1,-1,-1
636,1,1170,406,159,435,1,-1,-1,-1
637,1,1170,406,159,435,1,-1,-1,-1
638,1,1170,406,159,435,1,-1,-1,-1
639,1,1170,406,159,435,1,-1,-1,-1
640,1,1170,406,159,435,1,-1,-1,-1
641,1,1170,406,159,435,1,-1,-1,-1
642,1,1170,406,159,435,1,-1,-1,-1
643,1,1170,406,159,435,1,-1,-1,-1
644,1,1170,406,159,435,1,-1,-1,-1
645,1,1170,406,159,435,1,-1,-1,-1
646,1,1170,406,159,435,1,-1,-1,-1
647,1,1170,406,159,435,1,-1,-1,-1
648,1,1170,406,159,435,1,-1,-1,-1
649,1,1170,406,159,435,1,-1,-1,-1
650,1,1170,406,159,435,1,-1,-1,-1
651,1,1170,406,159,435,1,-1,-1,-1
652,1,1170,406,159,435,1,-1,-1,-1
653,1,1170,406,159,435,1,-1,-1,-1
654,1,1170,406,159,435,1,-1,-1,-1
655,1,1170,406,159,435,1,-1,-1,-1
656,1,1170,406,159,435,1,-1,-1,-1
657,1,1170,406,159,435,1,-1,-1,-1
658,1,1170,406,159,435,1,-1,-1,-1
659,1,1170,406,159,435,1,-1,-1,-1
660,1,1170,406,159,435,1,-1,-1,-1
661,1,1170,406,159,435,1,-1,-1,-1
662,1,1170,406,159,435,1,-1,-1,-1
663,1,1170,406,159,435,1,-1,-1,-1
664,1,1170,406,159,435,1,-1,-1,-1
665,1,1170,406,159,435,1,-1,-1,-1
666,1,1170,406,159,435,1,-1,-1,-1
667,1,1170,406,159,435,1,-1,-1,-1
668,1,1170,406,159,435,1,-1,-1,-1
669,1,1170,406,159,435,1,-1,-1,-1
670,1,1170,406,159,435,1,-1,-1,-1
671,1,1170,406,159,435,1,-1,-1,-1
672,1,1170,406,159,435,1,-1,-1,-1
673,1,1170,406,159,435,1,-1,-1,-1
674,1,1170,406,159,435,1,-1,-1,-1
675,1,1170,406,159,435,1,-1,-1,-1
676,1,1170,406,159,435,1,-1,-1,-1
677,1,1170,406,159,435,1,-1,-1,-1
678,1,1170,406,159,435,1,-1,-1,-1
679,1,1170,406,159,435,1,-1,-1,-1
683,1,1170,406,114,435,1,-1,-1,-1
684,1,1170,406,114,435,1,-1,-1,-1
685,1,1170,406,114,435,1,-1,-1,-1
686,1,1170,406,114,435,1,-1,-1,-1
687,1,1170,406,141,435,1,-1,-1,-1
688,1,1170,406,141,435,1,-1,-1,-1
689,1,1170,406,141,435,1,-1,-1,-1
690,1,1170,406,141,435,1,-1,-1,-1
691,1,1170,406,141,435,1,-1,-1,-1
692,1,1170,406,141,435,1,-1,-1,-1
693,1,1170,406,141,435,1,-1,-1,-1
694,1,1170,406,141,435,1,-1,-1,-1
695,1,1170,406,141,435,1,-1,-1,-1
696,1,1170,406,141,435,1,-1,-1,-1
697,1,1170,406,141,435,1,-1,-1,-1
698,1,1170,406,141,435,1,-1,-1,-1
699,1,1170,406,141,435,1,-1,-1,-1
700,1,1170,406,141,435,1,-1,-1,-1
701,1,1170,406,141,435,1,-1,-1,-1
702,1,1170,406,141,435,1,-1,-1,-1
703,1,1170,406,141,435,1,-1,-1,-1
704,1,1170,406,141,435,1,-1,-1,-1
705,1,1170,406,141,435,1,-1,-1,-1
706,1,1170,406,141,435,1,-1,-1,-1
707,1,1170,406,141,435,1,-1,-1,-1
708,1,1170,406,141,435,1,-1,-1,-1
709,1,1170,406,141,435,1,-1,-1,-1
710,1,1170,406,141,435,1,-1,-1,-1
711,1,1170,406,141,435,1,-1,-1,-1
712,1,1170,406,141,435,1,-1,-1,-1
713,1,1170,406,141,435,1,-1,-1,-1
714,1,1170,406,141,435,1,-1,-1,-1
715,1,1170,406,141,435,1,-1,-1,-1
716,1,1170,406,141,435,1,-1,-1,-1
717,1,1170,406,141,435,1,-1,-1,-1
718,1,1170,406,141,435,1,-1,-1,-1
719,1,1170,406,141,435,1,-1,-1,-1
720,1,1170,406,141,435,1,-1,-1,-1
721,1,1170,406,141,435,1,-1,-1,-1
722,1,1170,406,141,435,1,-1,-1,-1
723,1,1170,406,141,435,1,-1,-1,-1
724,1,1170,406,141,435,1,-1,-1,-1
725,1,1170,406,141,435,1,-1,-1,-1
726,1,1170,406,141,435,1,-1,-1,-1
727,1,1170,406,141,435,1,-1,-1,-1
728,1,1170,406,141,435,1,-1,-1,-1
729,1,1170,406,141,435,1,-1,-1,-1
730,1,1170,406,141,435,1,-1,-1,-1
731,1,1170,406,141,435,1,-1,-1,-1
732,1,1170,406,141,435,1,-1,-1,-1
733,1,1170,406,141,435,1,-1,-1,-1
734,1,1170,406,141,435,1,-1,-1,-1
735,1,1170,406,141,435,1,-1,-1,-1
736,1,1170,406,141,435,1,-1,-1,-1
737,1,1170,406,141,435,1,-1,-1,-1
744,1,1170,406,100,435,1,-1,-1,-1
745,1,1170,406,100,435,1,-1,-1,-1
746,1,1170,406,135,435,1,-1,-1,-1
747,1,1170,406,135,435,1,-1,-1,-1
748,1,1170,406,135,435,1,-1,-1,-1
749,1,1170,406,135,435,1,-1,-1,-1
750,1,1170,406,135,435,1,-1,-1,-1
751,1,1170,406,135,435,1,-1,-1,-1
752,1,1170,406,135,435,1,-1,-1,-1
753,1,1170,406,135,435,1,-1,-1,-1
754,1,1170,406,135,435,1,-1,-1,-1
755,1,1170,406,135,435,1,-1,-1,-1
756,1,1170,406,135,435,1,-1,-1,-1
757,1,1170,406,135,435,1,-1,-1,-1
758,1,1170,406,135,435,1,-1,-1,-1
759,1,1170,406,135,435,1,-1,-1,-1
760,1,1170,406,135,435,1,-1,-1,-1
761,1,1170,406,135,435,1,-1,-1,-1
762,1,1170,406,135,435,1,-1,-1,-1
763,1,1170,406,135,435,1,-1,-1,-1
764,1,1170,406,135,435,1,-1,-1,-1
765,1,1170,406,135,435,1,-1,-1,-1
766,1,1170,406,135,435,1,-1,-1,-1
767,1,1170,406,135,435,1,-1,-1,-1
