1,1,782,228,235,662,1,-1,-1,-1
2,1,782,228,235,662,1,-1,-1,-1
3,1,782,228,235,662,1,-1,-1,-1
4,1,782,233,241,656,1,-1,-1,-1
5,1,782,233,241,656,1,-1,-1,-1
6,1,782,233,241,656,1,-1,-1,-1
7,1,782,233,241,656,1,-1,-1,-1
8,1,782,233,241,656,1,-1,-1,-1
9,1,782,237,246,653,1,-1,-1,-1
10,1,782,237,246,653,1,-1,-1,-1
11,1,782,237,246,653,1,-1,-1,-1
12,1,782,243,246,647,1,-1,-1,-1
13,1,782,243,246,647,1,-1,-1,-1
14,1,782,243,246,647,1,-1,-1,-1
15,1,782,243,246,647,1,-1,-1,-1
16,1,782,243,246,647,1,-1,-1,-1
17,1,782,243,246,647,1,-1,-1,-1
18,1,782,232,246,658,1,-1,-1,-1
19,1,782,232,246,658,1,-1,-1,-1
20,1,782,232,246,658,1,-1,-1,-1
21,1,782,232,246,658,1,-1,-1,-1
22,1,773,232,255,658,1,-1,-1,-1
23,1,773,232,255,658,1,-1,-1,-1
24,1,773,232,255,658,1,-1,-1,-1
25,1,773,232,255,658,1,-1,-1,-1
26,1,773,232,255,658,1,-1,-1,-1
27,1,773,232,255,658,1,-1,-1,-1
28,1,768,241,261,649,1,-1,-1,-1
29,1,768,241,261,649,1,-1,-1,-1
30,1,768,241,261,649,1,-1,-1,-1
31,1,768,241,261,649,1,-1,-1,-1
32,1,768,241,261,649,1,-1,-1,-1
33,1,768,241,261,649,1,-1,-1,-1
34,1,768,241,261,649,1,-1,-1,-1
35,1,768,241,261,649,1,-1,-1,-1
36,1,768,241,261,649,1,-1,-1,-1
37,1,768,241,261,649,1,-1,-1,-1
38,1,768,241,261,649,1,-1,-1,-1
39,1,768,241,261,649,1,-1,-1,-1
40,1,768,241,261,649,1,-1,-1,-1
41,1,768,241,261,649,1,-1,-1,-1
42,1,768,241,261,649,1,-1,-1,-1
43,1,757,241,272,649,1,-1,-1,-1
44,1,751,241,277,649,1,-1,-1,-1
45,1,746,241,283,649,1,-1,-1,-1
46,1,746,241,283,649,1,-1,-1,-1
47,1,746,241,283,649,1,-1,-1,-1
48,1,746,241,283,649,1,-1,-1,-1
49,1,753,241,275,649,1,-1,-1,-1
50,1,753,241,275,649,1,-1,-1,-1
51,1,753,241,275,649,1,-1,-1,-1
52,1,753,241,275,649,1,-1,-1,-1
53,1,753,241,275,649,1,-1,-1,-1
54,1,753,241,275,649,1,-1,-1,-1
55,1,748,241,281,649,1,-1,-1,-1
56,1,742,241,286,649,1,-1,-1,-1
57,1,742,241,286,649,1,-1,-1,-1
58,1,742,241,286,649,1,-1,-1,-1
59,1,742,241,286,649,1,-1,-1,-1
60,1,742,241,286,649,1,-1,-1,-1
61,1,742,241,286,649,1,-1,-1,-1
62,1,742,241,286,649,1,-1,-1,-1
63,1,742,241,286,649,1,-1,-1,-1
64,1,742,241,286,649,1,-1,-1,-1
65,1,742,241,286,649,1,-1,-1,-1
66,1,742,241,286,649,1,-1,-1,-1
67,1,742,241,286,649,1,-1,-1,-1
68,1,742,241,286,649,1,-1,-1,-1
69,1,742,241,286,649,1,-1,-1,-1
70,1,742,241,286,649,1,-1,-1,-1
71,1,742,241,286,649,1,-1,-1,-1
72,1,742,241,286,649,1,-1,-1,-1
73,1,742,241,286,649,1,-1,-1,-1
74,1,742,241,286,649,1,-1,-1,-1
75,1,742,241,286,649,1,-1,-1,-1
76,1,742,241,286,649,1,-1,-1,-1
77,1,742,241,286,649,1,-1,-1,-1
78,1,742,241,286,649,1,-1,-1,-1
79,1,742,241,286,649,1,-1,-1,-1
80,1,742,241,286,649,1,-1,-1,-1
81,1,742,241,286,649,1,-1,-1,-1
82,1,742,241,286,649,1,-1,-1,-1
83,1,742,241,286,649,1,-1,-1,-1
84,1,742,241,286,649,1,-1,-1,-1
85,1,742,241,286,649,1,-1,-1,-1
86,1,742,241,286,649,1,-1,-1,-1
87,1,742,241,286,649,1,-1,-1,-1
88,1,742,241,286,649,1,-1,-1,-1
89,1,742,241,286,649,1,-1,-1,-1
90,1,742,241,286,649,1,-1,-1,-1
91,1,742,241,286,649,1,-1,-1,-1
92,1,742,241,286,649,1,-1,-1,-1
93,1,742,241,286,649,1,-1,-1,-1
94,1,742,241,286,649,1,-1,-1,-1
95,1,742,241,286,649,1,-1,-1,-1
96,1,742,241,286,649,1,-1,-1,-1
97,1,742,241,286,649,1,-1,-1,-1
98,1,742,241,286,649,1,-1,-1,-1
99,1,742,241,286,649,1,-1,-1,-1
100,1,742,241,286,649,1,-1,-1,-1
101,1,742,241,286,649,1,-1,-1,-1
102,1,742,241,286,649,1,-1,-1,-1
103,1,742,241,286,649,1,-1,-1,-1
104,1,742,241,286,649,1,-1,-1,-1
105,1,742,241,286,649,1,-1,-1,-1
106,1,742,241,286,649,1,-1,-1,-1
107,1,742,241,286,649,1,-1,-1,-1
